"Periodo","edades","sexo","valor"
2000,"65","Mujeres",221694.79
2000,"66","Hombres",203138.94
2000,"66","Mujeres",229598.82
2000,"67","Hombres",198856.51
2000,"67","Mujeres",227234.57
2000,"68","Hombres",189124.77
2000,"68","Mujeres",217255.29
2000,"69","Hombres",185982.06
2000,"69","Mujeres",220923.14
2000,"70","Hombres",173457.37
2000,"70","Mujeres",208747
2000,"71","Hombres",168488.83
2000,"71","Mujeres",206990.45
2000,"72","Hombres",155161.68
2000,"72","Mujeres",193495.99
2000,"73","Hombres",151875.79
2000,"73","Mujeres",193184.23
2000,"74","Hombres",139136.81
2000,"74","Mujeres",183416.32
2000,"75","Hombres",132164.23
2000,"75","Mujeres",178256.74
2000,"76","Hombres",123821.75
2000,"76","Mujeres",168985.25
2000,"77","Hombres",114741.19
2000,"77","Mujeres",166102.73
2000,"78","Hombres",104062.89
2000,"78","Mujeres",148221.94
2000,"79","Hombres",87450.96
2000,"79","Mujeres",139887.91
2000,"80","Hombres",71360.09
2000,"80","Mujeres",121217.53
2000,"81","Hombres",64091.97
2000,"81","Mujeres",116794.24
2000,"82","Hombres",56766.65
2000,"82","Mujeres",105824.8
2000,"83","Hombres",50739.67
2000,"83","Mujeres",97660.86
2000,"84","Hombres",46013.86
2000,"84","Mujeres",91130.45
2000,"85","Hombres",40420.1
2000,"85","Mujeres",84528.62
2000,"86","Hombres",35110.58
2000,"86","Mujeres",74641.76
2000,"87","Hombres",29867.11
2000,"87","Mujeres",66932.9
2000,"88","Hombres",24494.48
2000,"88","Mujeres",55788.17
2000,"89","Hombres",19863.19
2000,"89","Mujeres",48524.06
2000,"90","Hombres",15666.87
2000,"90","Mujeres",38297.97
2000,"91","Hombres",12294.55
2000,"91","Mujeres",30871.54
2000,"92","Hombres",9078.45
2000,"92","Mujeres",24020.89
2000,"93","Hombres",6425.76
2000,"93","Mujeres",18367.63
2000,"94","Hombres",4750.27
2000,"94","Mujeres",13672.27
2000,"95","Hombres",3153.16
2000,"95","Mujeres",9673.77
2000,"96","Hombres",2135
2000,"96","Mujeres",7089.66
2000,"97","Hombres",1450
2000,"97","Mujeres",4994
2000,"98","Hombres",938
2000,"98","Mujeres",2877
2000,"99","Hombres",609
2000,"99","Mujeres",2106
2000,"100ymas","Hombres",606
2000,"100ymas","Mujeres",2459
2001,"0","Hombres",204496.67
2001,"0","Mujeres",191726.33
2001,"1","Hombres",196044.8
2001,"1","Mujeres",185850
2001,"2","Hombres",190947.29
2001,"2","Mujeres",179610.71
2001,"3","Hombres",189695
2001,"3","Mujeres",179754.78
2001,"4","Hombres",187235
2001,"4","Mujeres",177813.18
2001,"5","Hombres",189674.46
2001,"5","Mujeres",179504.23
2001,"6","Hombres",192305
2001,"6","Mujeres",181763.8
2001,"7","Hombres",200682.29
2001,"7","Mujeres",189624.41
2001,"8","Hombres",208141.26
2001,"8","Mujeres",197579.58
2001,"9","Hombres",207765.08
2001,"9","Mujeres",195936.79
2001,"10","Hombres",210842.04
2001,"10","Mujeres",199740.27
2001,"11","Hombres",215503.35
2001,"11","Mujeres",203839.63
2001,"12","Hombres",218643.26
2001,"12","Mujeres",206835.48
2001,"13","Hombres",222936.89
2001,"13","Mujeres",210922.63
2001,"14","Hombres",229244.62
2001,"14","Mujeres",217715.28
2001,"15","Hombres",239901.6
2001,"15","Mujeres",227568.71
2001,"16","Hombres",250739.73
2001,"16","Mujeres",237226.28
2001,"17","Hombres",259752.08
2001,"17","Mujeres",247266.47
2001,"18","Hombres",277013.16
2001,"18","Mujeres",264075.49
2001,"19","Hombres",293551.75
2001,"19","Mujeres",278533.73
2001,"20","Hombres",310367.52
2001,"20","Mujeres",296666.01
2001,"21","Hombres",323782.09
2001,"21","Mujeres",309406.7
2001,"22","Hombres",343883.57
2001,"22","Mujeres",327056.69
2001,"23","Hombres",351947.16
2001,"23","Mujeres",334170.55
2001,"24","Hombres",362155.82
2001,"24","Mujeres",345900.97
2001,"25","Hombres",363369.08
2001,"25","Mujeres",346331.32
2001,"26","Hombres",361093.51
2001,"26","Mujeres",345736.42
2001,"27","Hombres",355277.88
2001,"27","Mujeres",339511.64
2001,"28","Hombres",355156.88
2001,"28","Mujeres",339508.6
2001,"29","Hombres",350319.35
2001,"29","Mujeres",335519.52
2001,"30","Hombres",346818.45
2001,"30","Mujeres",332436.72
2001,"31","Hombres",343072.39
2001,"31","Mujeres",331033.03
2001,"32","Hombres",340976.48
2001,"32","Mujeres",330641.61
2001,"33","Hombres",343699.04
2001,"33","Mujeres",335637.04
2001,"34","Hombres",339064.16
2001,"34","Mujeres",331155.03
2001,"35","Hombres",336757.2
2001,"35","Mujeres",331524.52
2001,"36","Hombres",341995.31
2001,"36","Mujeres",337899.07
2001,"37","Hombres",327687.06
2001,"37","Mujeres",322855.26
2001,"38","Hombres",316185.27
2001,"38","Mujeres",313952.18
2001,"39","Hombres",309681.87
2001,"39","Mujeres",309246.55
2001,"40","Hombres",312787.65
2001,"40","Mujeres",312479.32
2001,"41","Hombres",304804.67
2001,"41","Mujeres",305368.3
2001,"42","Hombres",299258.4
2001,"42","Mujeres",300042.01
2001,"43","Hombres",292781.59
2001,"43","Mujeres",294445.54
2001,"44","Hombres",273749.53
2001,"44","Mujeres",275317.87
2001,"45","Hombres",266235.49
2001,"45","Mujeres",268331.66
2001,"46","Hombres",254534.84
2001,"46","Mujeres",257946.46
2001,"47","Hombres",256734.41
2001,"47","Mujeres",258237.61
2001,"48","Hombres",256964.91
2001,"48","Mujeres",257618.74
2001,"49","Hombres",240180.39
2001,"49","Mujeres",242449.74
2001,"50","Hombres",235655.68
2001,"50","Mujeres",238368.89
2001,"51","Hombres",243679.91
2001,"51","Mujeres",250156.53
2001,"52","Hombres",256236.27
2001,"52","Mujeres",262630.68
2001,"53","Hombres",234834.37
2001,"53","Mujeres",240903.99
2001,"54","Hombres",223397.5
2001,"54","Mujeres",231533.44
2001,"55","Hombres",235939.69
2001,"55","Mujeres",245463.07
2001,"56","Hombres",223323
2001,"56","Mujeres",233653.07
2001,"57","Hombres",222008.23
2001,"57","Mujeres",230983.26
2001,"58","Hombres",192038.91
2001,"58","Mujeres",200915.63
2001,"59","Hombres",177942.64
2001,"59","Mujeres",185865.65
2001,"60","Hombres",217627.08
2001,"60","Mujeres",230801.78
2001,"61","Hombres",144821.33
2001,"61","Mujeres",158760.12
2001,"62","Hombres",164410.28
2001,"62","Mujeres",180023.53
2001,"63","Hombres",185627.15
2001,"63","Mujeres",203492.47
2001,"64","Hombres",202216.73
2001,"64","Mujeres",228803.51
2001,"65","Hombres",197613.93
2001,"65","Mujeres",220883.97
2001,"66","Hombres",195176.8
2001,"66","Mujeres",220623.89
2001,"67","Hombres",200067.97
2001,"67","Mujeres",228378.91
2001,"68","Hombres",195470.26
2001,"68","Mujeres",225853.29
2001,"69","Hombres",185207.89
2001,"69","Mujeres",215145.14
2001,"70","Hombres",181776.03
2001,"70","Mujeres",218913.57
2001,"71","Hombres",169125.18
2001,"71","Mujeres",206294
2001,"72","Hombres",163802.42
2001,"72","Mujeres",204576.23
2001,"73","Hombres",150042.84
2001,"73","Mujeres",190417.49
2001,"74","Hombres",146498.4
2001,"74","Mujeres",189853.62
2001,"75","Hombres",133519.91
2001,"75","Mujeres",179632.16
2001,"76","Hombres",126184.11
2001,"76","Mujeres",174026.87
2001,"77","Hombres",117577.38
2001,"77","Mujeres",164204.13
2001,"78","Hombres",108449.09
2001,"78","Mujeres",161212.87
2001,"79","Hombres",97542.95
2001,"79","Mujeres",142640.97
2001,"80","Hombres",82514.2
2001,"80","Mujeres",137703.82
2001,"81","Hombres",65934.09
2001,"81","Mujeres",115591.53
2001,"82","Hombres",58681.97
2001,"82","Mujeres",110586.24
2001,"83","Hombres",51436.65
2001,"83","Mujeres",99333.8
2001,"84","Hombres",45647.67
2001,"84","Mujeres",90857.86
2001,"85","Hombres",40897.86
2001,"85","Mujeres",84010.45
2001,"86","Hombres",35504.1
2001,"86","Mujeres",77024.62
2001,"87","Hombres",30167.58
2001,"87","Mujeres",67179.76
2001,"88","Hombres",25429.11
2001,"88","Mujeres",59342.9
2001,"89","Hombres",20557.48
2001,"89","Mujeres",48659.17
2001,"90","Hombres",16347.19
2001,"90","Mujeres",41472.06
2001,"91","Hombres",12551.87
2001,"91","Mujeres",32108.97
2001,"92","Hombres",9667.55
2001,"92","Mujeres",25382.54
2001,"93","Hombres",6986.45
2001,"93","Mujeres",19326.89
2001,"94","Hombres",4768.76
2001,"94","Mujeres",14389.63
2001,"95","Hombres",3480.27
2001,"95","Mujeres",10519.27
2001,"96","Hombres",2192.16
2001,"96","Mujeres",7275.77
2001,"97","Hombres",1488
2001,"97","Mujeres",5193.66
2001,"98","Hombres",1020
2001,"98","Mujeres",3621
2001,"99","Hombres",629
2001,"99","Mujeres",2054
2001,"100ymas","Hombres",734
2001,"100ymas","Mujeres",3025
2002,"0","Hombres",210646
2002,"0","Mujeres",201047
2002,"1","Hombres",204828
2002,"1","Mujeres",193282
2002,"2","Hombres",197159
2002,"2","Mujeres",187579
2002,"3","Hombres",192270
2002,"3","Mujeres",181427
2002,"4","Hombres",189970
2002,"4","Mujeres",180347
2002,"5","Hombres",187692
2002,"5","Mujeres",178500
2002,"6","Hombres",190292
2002,"6","Mujeres",180309
2002,"7","Hombres",192767
2002,"7","Mujeres",182388
2002,"8","Hombres",201067
2002,"8","Mujeres",190226
2002,"9","Hombres",208757
2002,"9","Mujeres",198401
2002,"10","Hombres",208361
2002,"10","Mujeres",196628
2002,"11","Hombres",211981
2002,"11","Mujeres",200818
2002,"12","Hombres",216827
2002,"12","Mujeres",205087
2002,"13","Hombres",220109
2002,"13","Mujeres",208209
2002,"14","Hombres",224086
2002,"14","Mujeres",211980
2002,"15","Hombres",230436
2002,"15","Mujeres",218814
2002,"16","Hombres",241116
2002,"16","Mujeres",228767
2002,"17","Hombres",251503
2002,"17","Mujeres",237903
2002,"18","Hombres",260712
2002,"18","Mujeres",248219
2002,"19","Hombres",278142
2002,"19","Mujeres",265347
2002,"20","Hombres",295231
2002,"20","Mujeres",280212
2002,"21","Hombres",312282
2002,"21","Mujeres",298785
2002,"22","Hombres",325423
2002,"22","Mujeres",311012
2002,"23","Hombres",346052
2002,"23","Mujeres",329163
2002,"24","Hombres",354185
2002,"24","Mujeres",336277
2002,"25","Hombres",364218
2002,"25","Mujeres",347941
2002,"26","Hombres",365283
2002,"26","Mujeres",348003
2002,"27","Hombres",362987
2002,"27","Mujeres",347471
2002,"28","Hombres",356958
2002,"28","Mujeres",340959
2002,"29","Hombres",356517
2002,"29","Mujeres",341007
2002,"30","Hombres",351560
2002,"30","Mujeres",336934
2002,"31","Hombres",348080
2002,"31","Mujeres",333771
2002,"32","Hombres",344438
2002,"32","Mujeres",332537
2002,"33","Hombres",342447
2002,"33","Mujeres",332293
2002,"34","Hombres",344939
2002,"34","Mujeres",337174
2002,"35","Hombres",340437
2002,"35","Mujeres",332763
2002,"36","Hombres",338075
2002,"36","Mujeres",333193
2002,"37","Hombres",343796
2002,"37","Mujeres",339955
2002,"38","Hombres",328982
2002,"38","Mujeres",324445
2002,"39","Hombres",317565
2002,"39","Mujeres",315657
2002,"40","Hombres",310811
2002,"40","Mujeres",310708
2002,"41","Hombres",314124
2002,"41","Mujeres",314130
2002,"42","Hombres",305864
2002,"42","Mujeres",306712
2002,"43","Hombres",300230
2002,"43","Mujeres",301300
2002,"44","Hombres",293661
2002,"44","Mujeres",295709
2002,"45","Hombres",274542
2002,"45","Mujeres",276373
2002,"46","Hombres",266792
2002,"46","Mujeres",269195
2002,"47","Hombres",254775
2002,"47","Mujeres",258565
2002,"48","Hombres",257001
2002,"48","Mujeres",258917
2002,"49","Hombres",257249
2002,"49","Mujeres",258311
2002,"50","Hombres",239859
2002,"50","Mujeres",242749
2002,"51","Hombres",235144
2002,"51","Mujeres",238349
2002,"52","Hombres",243441
2002,"52","Mujeres",250587
2002,"53","Hombres",256176
2002,"53","Mujeres",263378
2002,"54","Hombres",233519
2002,"54","Mujeres",240356
2002,"55","Hombres",222837
2002,"55","Mujeres",231801
2002,"56","Hombres",234978
2002,"56","Mujeres",245395
2002,"57","Hombres",222188
2002,"57","Mujeres",233527
2002,"58","Hombres",220914
2002,"58","Mujeres",230989
2002,"59","Hombres",190413
2002,"59","Mujeres",200355
2002,"60","Hombres",176481
2002,"60","Mujeres",185338
2002,"61","Hombres",217540
2002,"61","Mujeres",231911
2002,"62","Hombres",142295
2002,"62","Mujeres",157233
2002,"63","Hombres",162985
2002,"63","Mujeres",179742
2002,"64","Hombres",183526
2002,"64","Mujeres",202748
2002,"65","Hombres",199948
2002,"65","Mujeres",228268
2002,"66","Hombres",195097
2002,"66","Mujeres",219721
2002,"67","Hombres",192277
2002,"67","Mujeres",219438
2002,"68","Hombres",196805
2002,"68","Mujeres",227001
2002,"69","Hombres",191931
2002,"69","Mujeres",224218
2002,"70","Hombres",181101
2002,"70","Mujeres",212978
2002,"71","Hombres",177190
2002,"71","Mujeres",216662
2002,"72","Hombres",164547
2002,"72","Mujeres",203669
2002,"73","Hombres",158868
2002,"73","Mujeres",201928
2002,"74","Hombres",144808
2002,"74","Mujeres",186993
2002,"75","Hombres",140744
2002,"75","Mujeres",186302
2002,"76","Hombres",127682
2002,"76","Mujeres",175531
2002,"77","Hombres",119971
2002,"77","Mujeres",169420
2002,"78","Hombres",111300
2002,"78","Mujeres",159035
2002,"79","Hombres",102036
2002,"79","Mujeres",156061
2002,"80","Hombres",92364.39
2002,"80","Mujeres",140275.4
2002,"81","Hombres",76404.2
2002,"81","Mujeres",131482.82
2002,"82","Hombres",60485.09
2002,"82","Mujeres",109629.53
2002,"83","Hombres",53247.97
2002,"83","Mujeres",104198.24
2002,"84","Hombres",46408.65
2002,"84","Mujeres",92741.8
2002,"85","Hombres",40596.67
2002,"85","Mujeres",83945.86
2002,"86","Hombres",35961.86
2002,"86","Mujeres",76663.45
2002,"87","Hombres",30667.1
2002,"87","Mujeres",69518.62
2002,"88","Hombres",25796.58
2002,"88","Mujeres",59810.76
2002,"89","Hombres",21303.11
2002,"89","Mujeres",52049.9
2002,"90","Hombres",16902.48
2002,"90","Mujeres",41955.17
2002,"91","Hombres",13234.19
2002,"91","Mujeres",34984.06
2002,"92","Hombres",9956.87
2002,"92","Mujeres",26540.97
2002,"93","Hombres",7392.55
2002,"93","Mujeres",20481.54
2002,"94","Hombres",5276.45
2002,"94","Mujeres",15431.89
2002,"95","Hombres",3511.76
2002,"95","Mujeres",11129.63
2002,"96","Hombres",2479.27
2002,"96","Mujeres",7958.27
2002,"97","Hombres",1556.16
2002,"97","Mujeres",5371.77
2002,"98","Hombres",1018
2002,"98","Mujeres",3704.66
2002,"99","Hombres",684
2002,"99","Mujeres",2547
2002,"100ymas","Hombres",832
2002,"100ymas","Mujeres",3383
2003,"0","Hombres",216148
2003,"0","Mujeres",203286
2003,"1","Hombres",213649
2003,"1","Mujeres",204166
2003,"2","Hombres",209078
2003,"2","Mujeres",197363
2003,"3","Hombres",201785
2003,"3","Mujeres",192041
2003,"4","Hombres",196829
2003,"4","Mujeres",185727
2003,"5","Hombres",194674
2003,"5","Mujeres",184900
2003,"6","Hombres",192463
2003,"6","Mujeres",183083
2003,"7","Hombres",194587
2003,"7","Mujeres",184361
2003,"8","Hombres",197061
2003,"8","Mujeres",186366
2003,"9","Hombres",205433
2003,"9","Mujeres",194233
2003,"10","Hombres",213035
2003,"10","Mujeres",202399
2003,"11","Hombres",212678
2003,"11","Mujeres",200560
2003,"12","Hombres",216092
2003,"12","Mujeres",204639
2003,"13","Hombres",220966
2003,"13","Mujeres",208978
2003,"14","Hombres",224357
2003,"14","Mujeres",212281
2003,"15","Hombres",228333
2003,"15","Mujeres",215941
2003,"16","Hombres",234755
2003,"16","Mujeres",222719
2003,"17","Hombres",245530
2003,"17","Mujeres",232589
2003,"18","Hombres",256895
2003,"18","Mujeres",243247
2003,"19","Hombres",267083
2003,"19","Mujeres",255001
2003,"20","Hombres",286636
2003,"20","Mujeres",273505
2003,"21","Hombres",304800
2003,"21","Mujeres",289397
2003,"22","Hombres",323425
2003,"22","Mujeres",308717
2003,"23","Hombres",337443
2003,"23","Mujeres",321772
2003,"24","Hombres",358930
2003,"24","Mujeres",340289
2003,"25","Hombres",367686
2003,"25","Mujeres",347416
2003,"26","Hombres",378061
2003,"26","Mujeres",358931
2003,"27","Hombres",378898
2003,"27","Mujeres",358048
2003,"28","Hombres",376358
2003,"28","Mujeres",357342
2003,"29","Hombres",369477
2003,"29","Mujeres",350038
2003,"30","Hombres",368711
2003,"30","Mujeres",349825
2003,"31","Hombres",362951
2003,"31","Mujeres",345233
2003,"32","Hombres",359126
2003,"32","Mujeres",341874
2003,"33","Hombres",354662
2003,"33","Mujeres",340079
2003,"34","Hombres",352101
2003,"34","Mujeres",339452
2003,"35","Hombres",354038
2003,"35","Mujeres",343985
2003,"36","Hombres",348408
2003,"36","Mujeres",338820
2003,"37","Hombres",345633
2003,"37","Mujeres",338951
2003,"38","Hombres",351080
2003,"38","Mujeres",345435
2003,"39","Hombres",335438
2003,"39","Mujeres",329597
2003,"40","Hombres",323600
2003,"40","Mujeres",320390
2003,"41","Hombres",316228
2003,"41","Mujeres",314938
2003,"42","Hombres",319339
2003,"42","Mujeres",318078
2003,"43","Hombres",310509
2003,"43","Mujeres",310499
2003,"44","Hombres",304473
2003,"44","Mujeres",304899
2003,"45","Hombres",297400
2003,"45","Mujeres",298974
2003,"46","Hombres",277859
2003,"46","Mujeres",279411
2003,"47","Hombres",269844
2003,"47","Mujeres",271963
2003,"48","Hombres",257146
2003,"48","Mujeres",261088
2003,"49","Hombres",259125
2003,"49","Mujeres",261184
2003,"50","Hombres",259044
2003,"50","Mujeres",260410
2003,"51","Hombres",241334
2003,"51","Mujeres",244789
2003,"52","Hombres",236469
2003,"52","Mujeres",240138
2003,"53","Hombres",244494
2003,"53","Mujeres",252266
2003,"54","Hombres",256908
2003,"54","Mujeres",264906
2003,"55","Hombres",234387
2003,"55","Mujeres",241874
2003,"56","Hombres",223319
2003,"56","Mujeres",233240
2003,"57","Hombres",235084
2003,"57","Mujeres",246484
2003,"58","Hombres",222434
2003,"58","Mujeres",234618
2003,"59","Hombres",220717
2003,"59","Mujeres",231990
2003,"60","Hombres",190278
2003,"60","Mujeres",201301
2003,"61","Hombres",176250
2003,"61","Mujeres",186191
2003,"62","Hombres",216796
2003,"62","Mujeres",232517
2003,"63","Hombres",141925
2003,"63","Mujeres",157782
2003,"64","Hombres",162246
2003,"64","Mujeres",179982
2003,"65","Hombres",182345
2003,"65","Mujeres",202882
2003,"66","Hombres",198133
2003,"66","Mujeres",227791
2003,"67","Hombres",192832
2003,"67","Mujeres",219092
2003,"68","Hombres",189664
2003,"68","Mujeres",218639
2003,"69","Hombres",193527
2003,"69","Mujeres",225676
2003,"70","Hombres",188207
2003,"70","Mujeres",222769
2003,"71","Hombres",176994
2003,"71","Mujeres",211174
2003,"72","Hombres",172866
2003,"72","Mujeres",214464
2003,"73","Hombres",159826
2003,"73","Mujeres",201239
2003,"74","Hombres",153652
2003,"74","Mujeres",199087
2003,"75","Hombres",139485
2003,"75","Mujeres",183887
2003,"76","Hombres",134876
2003,"76","Mujeres",182622
2003,"77","Hombres",121776
2003,"77","Mujeres",171517
2003,"78","Hombres",113828
2003,"78","Mujeres",164890
2003,"79","Hombres",104916
2003,"79","Mujeres",154271
2003,"80","Hombres",96573.93
2003,"80","Mujeres",152792.3
2003,"81","Hombres",85589.39
2003,"81","Mujeres",134275.4
2003,"82","Hombres",70118.2
2003,"82","Mujeres",124773.82
2003,"83","Hombres",55000.09
2003,"83","Mujeres",103310.53
2003,"84","Hombres",47808.97
2003,"84","Mujeres",97096.24
2003,"85","Hombres",41259.65
2003,"85","Mujeres",85739.8
2003,"86","Hombres",35597.67
2003,"86","Mujeres",76647.86
2003,"87","Hombres",31081.86
2003,"87","Mujeres",69097.45
2003,"88","Hombres",26068.1
2003,"88","Mujeres",61734.62
2003,"89","Hombres",21721.58
2003,"89","Mujeres",52326.76
2003,"90","Hombres",17695.11
2003,"90","Mujeres",44834.9
2003,"91","Hombres",13650.48
2003,"91","Mujeres",35244.17
2003,"92","Hombres",10411.19
2003,"92","Mujeres",28905.06
2003,"93","Hombres",7709.87
2003,"93","Mujeres",21327.97
2003,"94","Hombres",5570.55
2003,"94","Mujeres",16055.54
2003,"95","Hombres",3874.45
2003,"95","Mujeres",11943.89
2003,"96","Hombres",2536.76
2003,"96","Mujeres",8355.63
2003,"97","Hombres",1705.27
2003,"97","Mujeres",5842.27
2003,"98","Hombres",1046.16
2003,"98","Mujeres",3807.77
2003,"99","Hombres",680
2003,"99","Mujeres",2563.66
2003,"100ymas","Hombres",951
2003,"100ymas","Mujeres",3797
2004,"0","Hombres",228104
2004,"0","Mujeres",214972
2004,"1","Hombres",219087
2004,"1","Mujeres",206412
2004,"2","Hombres",216810
2004,"2","Mujeres",207227
2004,"3","Hombres",212962
2004,"3","Mujeres",201125
2004,"4","Hombres",205978
2004,"4","Mujeres",195937
2004,"5","Hombres",200973
2004,"5","Mujeres",189433
2004,"6","Hombres",198909
2004,"6","Mujeres",188995
2004,"7","Hombres",196515
2004,"7","Mujeres",186963
2004,"8","Hombres",198251
2004,"8","Mujeres",187893
2004,"9","Hombres",201004
2004,"9","Mujeres",189926
2004,"10","Hombres",209354
2004,"10","Mujeres",197821
2004,"11","Hombres",216912
2004,"11","Mujeres",206020
2004,"12","Hombres",216697
2004,"12","Mujeres",204217
2004,"13","Hombres",219861
2004,"13","Mujeres",208090
2004,"14","Hombres",224776
2004,"14","Mujeres",212474
2004,"15","Hombres",228441
2004,"15","Mujeres",216151
2004,"16","Hombres",232365
2004,"16","Mujeres",219730
2004,"17","Hombres",239144
2004,"17","Mujeres",226706
2004,"18","Hombres",250606
2004,"18","Mujeres",237637
2004,"19","Hombres",262568
2004,"19","Mujeres",249799
2004,"20","Hombres",274433
2004,"20","Mujeres",262395
2004,"21","Hombres",295015
2004,"21","Mujeres",281951
2004,"22","Hombres",314047
2004,"22","Mujeres",298399
2004,"23","Hombres",333373
2004,"23","Mujeres",318328
2004,"24","Hombres",348326
2004,"24","Mujeres",331761
2004,"25","Hombres",370306
2004,"25","Mujeres",350335
2004,"26","Hombres",378956
2004,"26","Mujeres",357017
2004,"27","Hombres",389089
2004,"27","Mujeres",368046
2004,"28","Hombres",389659
2004,"28","Mujeres",366649
2004,"29","Hombres",386787
2004,"29","Mujeres",365316
2004,"30","Hombres",379322
2004,"30","Mujeres",357546
2004,"31","Hombres",377960
2004,"31","Mujeres",356737
2004,"32","Hombres",371581
2004,"32","Mujeres",352019
2004,"33","Hombres",367635
2004,"33","Mujeres",348221
2004,"34","Hombres",362651
2004,"34","Mujeres",346339
2004,"35","Hombres",359891
2004,"35","Mujeres",345369
2004,"36","Hombres",361144
2004,"36","Mujeres",349552
2004,"37","Hombres",354732
2004,"37","Mujeres",343742
2004,"38","Hombres",351509
2004,"38","Mujeres",343649
2004,"39","Hombres",356621
2004,"39","Mujeres",349880
2004,"40","Hombres",340380
2004,"40","Mujeres",333825
2004,"41","Hombres",328362
2004,"41","Mujeres",324220
2004,"42","Hombres",320356
2004,"42","Mujeres",318478
2004,"43","Hombres",323179
2004,"43","Mujeres",321518
2004,"44","Hombres",314110
2004,"44","Mujeres",313678
2004,"45","Hombres",307746
2004,"45","Mujeres",307658
2004,"46","Hombres",300380
2004,"46","Mujeres",301619
2004,"47","Hombres",280432
2004,"47","Mujeres",281884
2004,"48","Hombres",272097
2004,"48","Mujeres",274197
2004,"49","Hombres",258948
2004,"49","Mujeres",263227
2004,"50","Hombres",260747
2004,"50","Mujeres",263228
2004,"51","Hombres",260361
2004,"51","Mujeres",262336
2004,"52","Hombres",242492
2004,"52","Mujeres",246633
2004,"53","Hombres",237440
2004,"53","Mujeres",241782
2004,"54","Hombres",245258
2004,"54","Mujeres",253784
2004,"55","Hombres",257446
2004,"55","Mujeres",266283
2004,"56","Hombres",234858
2004,"56","Mujeres",243391
2004,"57","Hombres",223568
2004,"57","Mujeres",234508
2004,"58","Hombres",234954
2004,"58","Mujeres",247479
2004,"59","Hombres",222310
2004,"59","Mujeres",235605
2004,"60","Hombres",220444
2004,"60","Mujeres",233003
2004,"61","Hombres",190046
2004,"61","Mujeres",202148
2004,"62","Hombres",175858
2004,"62","Mujeres",186986
2004,"63","Hombres",215797
2004,"63","Mujeres",232994
2004,"64","Hombres",141423
2004,"64","Mujeres",158184
2004,"65","Hombres",161503
2004,"65","Mujeres",180200
2004,"66","Hombres",180930
2004,"66","Mujeres",202778
2004,"67","Hombres",195828
2004,"67","Mujeres",227015
2004,"68","Hombres",190150
2004,"68","Mujeres",218218
2004,"69","Hombres",186648
2004,"69","Mujeres",217519
2004,"70","Hombres",189794
2004,"70","Mujeres",224091
2004,"71","Hombres",184169
2004,"71","Mujeres",220936
2004,"72","Hombres",172554
2004,"72","Mujeres",209113
2004,"73","Hombres",167957
2004,"73","Mujeres",211847
2004,"74","Hombres",154609
2004,"74","Mujeres",198286
2004,"75","Hombres",148091
2004,"75","Mujeres",195597
2004,"76","Hombres",133879
2004,"76","Mujeres",180297
2004,"77","Hombres",128529
2004,"77","Mujeres",178310
2004,"78","Hombres",115509
2004,"78","Mujeres",166925
2004,"79","Hombres",107216
2004,"79","Mujeres",159699
2004,"80","Hombres",99816.96
2004,"80","Mujeres",152924.6
2004,"81","Hombres",89305.93
2004,"81","Mujeres",146114.3
2004,"82","Hombres",78500.39
2004,"82","Mujeres",127500.4
2004,"83","Hombres",63541.2
2004,"83","Mujeres",117349.82
2004,"84","Hombres",49312.09
2004,"84","Mujeres",96015.53
2004,"85","Hombres",42402.97
2004,"85","Mujeres",89393.24
2004,"86","Hombres",35949.65
2004,"86","Mujeres",77989.8
2004,"87","Hombres",30698.67
2004,"87","Mujeres",68741.86
2004,"88","Hombres",26346.86
2004,"88","Mujeres",61025.45
2004,"89","Hombres",21758.1
2004,"89","Mujeres",53625.62
2004,"90","Hombres",17730.58
2004,"90","Mujeres",44806.76
2004,"91","Hombres",14122.11
2004,"91","Mujeres",37417.9
2004,"92","Hombres",10711.48
2004,"92","Mujeres",28860.17
2004,"93","Hombres",7999.19
2004,"93","Mujeres",22976.06
2004,"94","Hombres",5748.87
2004,"94","Mujeres",16636.97
2004,"95","Hombres",4000.55
2004,"95","Mujeres",12093.54
2004,"96","Hombres",2665.45
2004,"96","Mujeres",8855.89
2004,"97","Hombres",1721.76
2004,"97","Mujeres",6041.63
2004,"98","Hombres",1125.27
2004,"98","Mujeres",4047.27
2004,"99","Hombres",662.16
2004,"99","Mujeres",2610.77
2004,"100ymas","Hombres",974
2004,"100ymas","Mujeres",3927.66
2005,"0","Hombres",235081
2005,"0","Mujeres",220123
2005,"1","Hombres",230517
2005,"1","Mujeres",218070
2005,"2","Hombres",221645
2005,"2","Mujeres",209131
2005,"3","Hombres",219513
2005,"3","Mujeres",209682
2005,"4","Hombres",216114
2005,"4","Mujeres",203970
2005,"5","Hombres",209037
2005,"5","Mujeres",198801
2005,"6","Hombres",204061
2005,"6","Mujeres",192261
2005,"7","Hombres",202123
2005,"7","Mujeres",191999
2005,"8","Hombres",199636
2005,"8","Mujeres",189834
2005,"9","Hombres",201172
2005,"9","Mujeres",190568
2005,"10","Hombres",203923
2005,"10","Mujeres",192686
2005,"11","Hombres",212338
2005,"11","Mujeres",200535
2005,"12","Hombres",219877
2005,"12","Mujeres",208721
2005,"13","Hombres",219769
2005,"13","Mujeres",206983
2005,"14","Hombres",222830
2005,"14","Mujeres",210703
2005,"15","Hombres",228153
2005,"15","Mujeres",215390
2005,"16","Hombres",231849
